"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"244","James deserves a medal for the prats he has to educate daily. https://t.co/62ZEvDM7zT",FALSE,5,NA,2017-08-04 09:41:09,FALSE,NA,"893406441700306944",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ResistingHate",1,FALSE,FALSE,NA,NA
"245","RT @AndiniRia9: New vlog! Meeting Cillian Murphy, Harry Styles, Christopher Nolan &amp; more at the Dunkirk premiere! https://t.co/KARfAFQuAd @‚Ä¶",FALSE,0,NA,2017-08-04 09:41:04,FALSE,NA,"893406421152403458",NA,"<a href=""https://www.twitter.com/Jive1D"" rel=""nofollow"">Jive1D</a>","Jive1D",19,TRUE,FALSE,NA,NA
"246","This from the same SJW rag that bitched ""Dunkirk"" was too white and too male. You know, like World War itself.....
https://t.co/nclWPAH9O7",FALSE,0,NA,2017-08-04 09:40:57,FALSE,NA,"893406394342404096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pissed_Pat",1,FALSE,FALSE,NA,NA
"247","YOU WANTED THIS AND WE GOT IT FOR YOU FANS. 1 KID MOVIE PLAYED 1stp)EMOJI  AND ADULT MOVIE 2)DUNKIRK",FALSE,0,NA,2017-08-04 09:40:57,FALSE,NA,"893406392098447360",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Tascosadrivein1",0,FALSE,FALSE,NA,NA
"248","RT @MemesOnHistory: Cheeky Dunkirk memes https://t.co/sybtjex4Pk",FALSE,0,NA,2017-08-04 09:40:55,FALSE,NA,"893406386939416576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasperDeforche",2127,TRUE,FALSE,NA,NA
"249","RT @dunleavy138: @ChrisDarroch2 @Telegraph I'm all for a Dunkirk #Brexit as long as they leave the scots behind like they did last time",FALSE,0,NA,2017-08-04 09:40:52,FALSE,NA,"893406370325815296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Albannachh",97,TRUE,FALSE,NA,NA
"250","i hate seeing Dunkirk posters in the cinema and not being able to watch it :(",FALSE,0,NA,2017-08-04 09:40:43,FALSE,NA,"893406336138047489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woIvesIouis",0,FALSE,FALSE,NA,NA
"251","RT @KhairilAnuar: 9/10  Dunkirk
8.5/10  Spiderman: Homecoming
8.5/10  Baby Driver
6.5/10  Atomic Blonde
6/10 Valerian
3/10  Dark Tower

#Kh‚Ä¶",FALSE,0,NA,2017-08-04 09:40:41,FALSE,NA,"893406326545567744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArifAmiruddinz",85,TRUE,FALSE,NA,NA
"252","@APHClarkson @MikeH_PR Seriously. They've been fighting Dunkirk in the pubs for 50 years.",FALSE,1,"APHClarkson",2017-08-04 09:40:35,FALSE,"893398505171111936","893406299332812800","450896622","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sortofhere",0,FALSE,FALSE,NA,NA
"253","RT @Independent: When you watch Dunkirk, remember it‚Äôs a whitewashed version which ignores the bravery of black and Muslim soldiers https:/‚Ä¶",FALSE,0,NA,2017-08-04 09:40:31,FALSE,NA,"893406283193356288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ethelmonster",141,TRUE,FALSE,NA,NA
"254","RT @Independent: When you watch Dunkirk, remember it‚Äôs a whitewashed version which ignores the bravery of black and Muslim soldiers https:/‚Ä¶",FALSE,0,NA,2017-08-04 09:40:29,FALSE,NA,"893406276591521792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maniron1",141,TRUE,FALSE,NA,NA
"255","RT @xmalumsbitchx: Dunkirk cast as the Kardashians pt. 3 https://t.co/kU6ajfCu8X",FALSE,0,NA,2017-08-04 09:40:28,FALSE,NA,"893406273387016194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OoopsHiiiii",890,TRUE,FALSE,NA,NA
"256","@meherbear You know Dunkirk is a historical movie right? Not a feminist love storysorry HRC wasnt pantsuited up to lead the charge #Dunkirk",FALSE,0,"meherbear",2017-08-04 09:40:28,FALSE,NA,"893406271054856196","256985826","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uncledonniewins",0,FALSE,FALSE,NA,NA
"257","RT @dailyhardy: tom is gonna look like a full course meal at the dunkirk premiere i need to lie down https://t.co/8gF34f3noE",FALSE,0,NA,2017-08-04 09:40:25,FALSE,NA,"893406257075367936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jiovannirdz",44,TRUE,FALSE,NA,NA
"258","Shall I go and see Dunkirk this afternoon?",FALSE,1,NA,2017-08-04 09:40:22,FALSE,NA,"893406246640005124",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StuartWalton1",0,FALSE,FALSE,NA,NA
"259","@peeteeonyou Dunkirk, obviously! Duh.",FALSE,0,"peeteeonyou",2017-08-04 09:40:20,FALSE,"893388777359425536","893406236737232896","33636604","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ofnosurnamefame",0,FALSE,FALSE,NA,NA
"260","RT @dailyhardy: tb to the dunkirk premiere last week! https://t.co/jY1wzvAc5H",FALSE,0,NA,2017-08-04 09:40:15,FALSE,NA,"893406216214499328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jiovannirdz",67,TRUE,FALSE,NA,NA
"261","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-08-04 09:40:12,FALSE,NA,"893406204411736064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myxharreh",141758,TRUE,FALSE,NA,NA
"262","103. Dunkirk [2017]
104. Lion [2016]
105. Eternal Sunshine of the Spotless Mind [2004] https://t.co/5JHkzMbFBQ",FALSE,1,"SpiffyGiff",2017-08-04 09:40:12,FALSE,"887961902835478528","893406202914369536","68549281","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpiffyGiff",0,FALSE,FALSE,NA,NA
"263","@IndyVoices But main point is that before Dunkirk and fall of France Hitler regarded by his own officers as nut job‚Ä¶ https://t.co/et2OtU6PVz",FALSE,1,"IndyVoices",2017-08-04 09:40:11,TRUE,"893404468913606656","893406198439063552","270569708","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","testedbylife",0,FALSE,FALSE,NA,NA
"264","1 Reaction to Dunkirk, which is partly about generating copy, reflects two things I find morally troubling about po‚Ä¶ https://t.co/PnMSS3Fgmk",FALSE,5,NA,2017-08-04 09:40:10,TRUE,NA,"893406194353795072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","timothy_stanley",1,FALSE,FALSE,NA,NA
"265","RT @KhairilAnuar: 9/10  Dunkirk
8.5/10  Spiderman: Homecoming
8.5/10  Baby Driver
6.5/10  Atomic Blonde
6/10 Valerian
3/10  Dark Tower

#Kh‚Ä¶",FALSE,0,NA,2017-08-04 09:40:09,FALSE,NA,"893406190121607169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madinnnnnn",85,TRUE,FALSE,NA,NA
"266","RT @Channel4News: Dunkirk: accused of leaving out the Indian contribution to the evacuation.

That's the claim from some historians. https:‚Ä¶",FALSE,0,NA,2017-08-04 09:40:06,FALSE,NA,"893406177329106947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pedjk211",347,TRUE,FALSE,NA,NA
"267","RT @vuecinemas: Our friends at @getintofilm spoke to @Harry_Styles about experiencing Dunkirk on the big screen. Full interview here https:‚Ä¶",FALSE,0,NA,2017-08-04 09:40:03,FALSE,NA,"893406168164511744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ghanem_cynthia",518,TRUE,FALSE,NA,NA
"268","RT @sciencemuseum: Nowhere else on Earth can you watch #Dunkirk in IMAX 70mm film &amp; see a real Hurricane which saw action at Dunkirk https:‚Ä¶",FALSE,0,NA,2017-08-04 09:39:58,FALSE,NA,"893406147113361409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","KatherinRayRoss",16,TRUE,FALSE,NA,NA
"269","@TenniceFan One does know what to expect from SRT's story. Biopics are different anyway. Will watch Dunkirk.",FALSE,0,"TenniceFan",2017-08-04 09:39:55,FALSE,"893405260198195201","893406134203277313","88160694","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulAM20",0,FALSE,FALSE,NA,NA
"270","RT @ScottDrewsan: Dunkirk has hit home what my grandad went though. He felt cold, lonely, and lost as the only survivor of his battalion of‚Ä¶",FALSE,0,NA,2017-08-04 09:39:50,FALSE,NA,"893406112749416449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ricebullran1985",1,TRUE,FALSE,NA,NA
"271","RT @tiffanyanne2706: Check out my thoughts on Dunkirk https://t.co/IUUREFw7u2",FALSE,0,NA,2017-08-04 09:39:44,FALSE,NA,"893406086673436672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thesnagel",3,TRUE,FALSE,NA,NA
"272","thought of molly mortal in a dars car last night reckoning ""am safe comrade"" cos sha thought sha was in Dunkirk has is in bits cannot copeee",FALSE,2,NA,2017-08-04 09:39:35,FALSE,NA,"893406048471699457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hollyrevell99",0,FALSE,FALSE,NA,NA
"273","RT @W_Anthony2: #Dunkirk is an incredibly well crafted film that is just impressive to watch.@JackHoward video on it explains everything be‚Ä¶",FALSE,0,NA,2017-08-04 09:39:28,FALSE,NA,"893406019023450112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MicaelaPetty9",1,TRUE,FALSE,NA,NA
"274","RT @kristapley: Call Me By Your Name
Darkest Hour
Downsizing
Dunkirk
Last Flag Flying
The Papers
Star Wars: The Last Jedi
The Shape of Water",FALSE,0,NA,2017-08-04 09:39:26,FALSE,NA,"893406013327646720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mrs3freettt",10,TRUE,FALSE,NA,NA
"275","RT @Independent: When you watch Dunkirk, remember it‚Äôs a whitewashed version which ignores the bravery of black and Muslim soldiers https:/‚Ä¶",FALSE,0,NA,2017-08-04 09:39:19,FALSE,NA,"893405982843428864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumapetit",141,TRUE,FALSE,NA,NA
"276","It's move date night with my fianc√©e and we are gonna go see this Dunkirk movie bc nothing else is on hope it's good",FALSE,1,NA,2017-08-04 09:39:03,FALSE,NA,"893405914098577408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phocks",0,FALSE,FALSE,NA,NA
"277","RT @vuecinemas: Our friends at @getintofilm spoke to @Harry_Styles about experiencing Dunkirk on the big screen. Full interview here https:‚Ä¶",FALSE,0,NA,2017-08-04 09:39:01,FALSE,NA,"893405904980389889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FOOLSxGOLD87",518,TRUE,FALSE,NA,NA
"278","RT @WarnerBrosUK: ‚òÖ‚òÖ‚òÖ‚òÖ‚òÖ - Empire, ‚òÖ‚òÖ‚òÖ‚òÖ‚òÖ - MTV, ‚òÖ‚òÖ‚òÖ‚òÖ‚òÖ- HeyUGuys ‚Äì Don‚Äôt miss the epic action thriller #Dunkirk in cinemas now. https://t.co/‚Ä¶",FALSE,0,NA,2017-08-04 09:38:59,FALSE,NA,"893405898856583168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","er_aprillia",259,TRUE,FALSE,NA,NA
"279","RT @IBrasso: In which I go to see ""Dunkirk"" and notice an absence.  https://t.co/w02JVlZhvW",FALSE,0,NA,2017-08-04 09:38:56,FALSE,NA,"893405885560758272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foggyAlice",3,TRUE,FALSE,NA,NA
"280","RT @Independent: When you watch Dunkirk, remember it‚Äôs a whitewashed version which ignores the bravery of black and Muslim soldiers https:/‚Ä¶",FALSE,0,NA,2017-08-04 09:38:50,FALSE,NA,"893405862135549956",NA,"<a href=""http://novalifeapplications.io"" rel=""nofollow"">AnEvenSmallerApp</a>","ThParlas",141,TRUE,FALSE,NA,NA
"281","RT @Bikram_Dhillon1: RT @AMZ0NE Read the post! ‚û°https://t.co/2REaurFCnG https://t.co/HBBGiLZBWx #amreading",FALSE,0,NA,2017-08-04 09:38:49,FALSE,NA,"893405858129772544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","superwoman15139",15,TRUE,FALSE,NA,NA
"282","RT @KhairilAnuar: 9/10  Dunkirk
8.5/10  Spiderman: Homecoming
8.5/10  Baby Driver
6.5/10  Atomic Blonde
6/10 Valerian
3/10  Dark Tower

#Kh‚Ä¶",FALSE,0,NA,2017-08-04 09:38:46,FALSE,NA,"893405845358223360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","farizzkdin",85,TRUE,FALSE,NA,NA
"283","RT @DrShobha: The actual history of Dunkirk: Where the Indian soldiers were abandoned to die

https://t.co/xH2JsPk3Dd",FALSE,0,NA,2017-08-04 09:38:44,FALSE,NA,"893405834759225344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nation1st_Manoj",61,TRUE,FALSE,NA,NA
"284","RT @BestDailyHarry: Ì†ΩÌ≥ΩÔ∏è | Harry being interviewed at the #Dunkirk premiere in London by Get Into Film. https://t.co/8s8kqf80FR",FALSE,0,NA,2017-08-04 09:38:44,FALSE,NA,"893405833647853568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LidiaSan76",605,TRUE,FALSE,NA,NA
"285","RT @Channel4News: Dunkirk: accused of leaving out the Indian contribution to the evacuation.

That's the claim from some historians. https:‚Ä¶",FALSE,0,NA,2017-08-04 09:38:42,FALSE,NA,"893405827792502784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahamxa",347,TRUE,FALSE,NA,NA
"286","RT @SiriusXMHits1: Awwwww!! @Harry_Styles told @MikeyPiff how much he admired his @dunkirkmovie co-stars!! Listen ‚û° https://t.co/DvdbMrAJ1S‚Ä¶",FALSE,0,NA,2017-08-04 09:38:26,FALSE,NA,"893405761212121089",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ohharrrry",40,TRUE,FALSE,NA,NA
"287","Still not over Dunkirk. Nolan is just an absolute genius ‚ù§Ô∏è",FALSE,0,NA,2017-08-04 09:38:25,FALSE,NA,"893405756401344512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nattt_ox",0,FALSE,FALSE,NA,NA
"288","RT @MartinDaubney: First #Dunkirk offended feminists for being ""too male"". Now it has ""whitewashed"" Indians from history? Tip: spare us you‚Ä¶",FALSE,0,NA,2017-08-04 09:38:23,FALSE,NA,"893405746607648768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","teddyhuggy",40,TRUE,FALSE,NA,NA
"289","RT @paddyhirsch: Large numbers of non-white soldiers fought at Dunkirk. https://t.co/C6ZUu2gsBo",FALSE,0,NA,2017-08-04 09:38:19,FALSE,NA,"893405730497318912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vincent_burgy",1,TRUE,FALSE,NA,NA
"290","@IanDunt I reckon they're trying to recreate the Battle of Britain, but regrettably it's going to be another Dunkirk.",FALSE,0,"IanDunt",2017-08-04 09:38:06,FALSE,"893382121179553792","893405675098972160","21202851","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetspetit",1,FALSE,FALSE,NA,NA
"291","RT @BestDailyHarry: Ì†ΩÌ≥ΩÔ∏è | Harry being interviewed at the #Dunkirk premiere in London by Get Into Film. https://t.co/8s8kqf80FR",FALSE,0,NA,2017-08-04 09:38:00,FALSE,NA,"893405650952359936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rainbow_ele_",605,TRUE,FALSE,NA,NA
"292","RT @Real_Namrata007: Happy birthday Christopher Nolan‚Ä¶
Man who gave us Masterpieces like Batman triology, Interstellar, Prestige, Inception‚Ä¶",FALSE,0,NA,2017-08-04 09:37:48,FALSE,NA,"893405599370629120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vk_bharatiya",107,TRUE,FALSE,NA,NA
"293","done dunkirk. bes la not bad. war in another perspective",FALSE,0,NA,2017-08-04 09:37:47,FALSE,NA,"893405596287811585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fiqvstheworld",0,FALSE,FALSE,NA,NA
"294","RT @dunkirkmovie: ‚ÄúA breathtaking experience from start to finish.‚Äù Get Tickets: https://t.co/VpzSfqhDsF #Dunkirk https://t.co/JCH6VoGb0R",FALSE,0,NA,2017-08-04 09:37:38,FALSE,NA,"893405558593658881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","er_aprillia",1496,TRUE,FALSE,NA,NA
"295","RT @vuecinemas: Our friends at @getintofilm spoke to @Harry_Styles about experiencing Dunkirk on the big screen. Full interview here https:‚Ä¶",FALSE,0,NA,2017-08-04 09:37:37,FALSE,NA,"893405554470780928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EMASEBAS",518,TRUE,FALSE,NA,NA
"296","RT @KhairilAnuar: 9/10  Dunkirk
8.5/10  Spiderman: Homecoming
8.5/10  Baby Driver
6.5/10  Atomic Blonde
6/10 Valerian
3/10  Dark Tower

#Kh‚Ä¶",FALSE,0,NA,2017-08-04 09:37:29,FALSE,NA,"893405519699890176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AimiNasihah",85,TRUE,FALSE,NA,NA
"297","RT @IndyVoices: When you watch Dunkirk, remember it‚Äôs a whitewashed version which ignores the bravery of black and Muslim soldiers https://‚Ä¶",FALSE,0,NA,2017-08-04 09:37:23,FALSE,NA,"893405497482727425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fles__",2,TRUE,FALSE,NA,NA
"298","RT @KhairilAnuar: 9/10  Dunkirk
8.5/10  Spiderman: Homecoming
8.5/10  Baby Driver
6.5/10  Atomic Blonde
6/10 Valerian
3/10  Dark Tower

#Kh‚Ä¶",FALSE,0,NA,2017-08-04 09:37:23,FALSE,NA,"893405495599308800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","superzubs",85,TRUE,FALSE,NA,NA
"299","Even just rewatching the Dunkirk trailer makes me teary. Fuck sake.",FALSE,0,NA,2017-08-04 09:37:11,FALSE,NA,"893405446740078593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sadiaaar",0,FALSE,FALSE,NA,NA
"300","RT @anakinkylo: I cannot say it enough, fionn whitehead deserves more recognition for his performance in Dunkirk https://t.co/6fu1ElkTfo",FALSE,0,NA,2017-08-04 09:37:09,FALSE,NA,"893405437533589504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdrstyles",131,TRUE,FALSE,NA,NA
"301","RT @xuhad: @NxtToYouFool Guess what. Watched Dunkirk.",FALSE,0,NA,2017-08-04 09:37:08,FALSE,NA,"893405432705843200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NxtToYouFool",1,TRUE,FALSE,NA,NA
"302","Got a huge bag of biltong, my G Pen is loaded with cheese and I have a ticket for Dunkirk. Doing Friday right.",FALSE,12,NA,2017-08-04 09:37:01,FALSE,NA,"893405401634533377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zombie_Phil",0,FALSE,FALSE,NA,NA
"303","gotta watch dunkirk",FALSE,0,NA,2017-08-04 09:36:58,FALSE,NA,"893405392545370112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jxliapacquing",0,FALSE,FALSE,NA,NA
"304","RT @CBGActors: #Dunkirk is the #1 movie in the world! We are so proud all of #TeamCB that features in this INCREDIBLE film! https://t.co/qE‚Ä¶",FALSE,0,NA,2017-08-04 09:36:51,FALSE,NA,"893405362568650752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","moonstyless",500,TRUE,FALSE,NA,NA
"305","RT @Channel4News: Dunkirk: accused of leaving out the Indian contribution to the evacuation.

That's the claim from some historians. https:‚Ä¶",FALSE,0,NA,2017-08-04 09:36:37,FALSE,NA,"893405302682509312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","L8in",347,TRUE,FALSE,NA,NA
"306","I liked a @YouTube video https://t.co/FIgNSm3E7F The sound illusion that makes Dunkirk so intense",FALSE,0,NA,2017-08-04 09:36:36,FALSE,NA,"893405297607417856",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Spikeyz123_",0,FALSE,FALSE,NA,NA
"307","Going to see Dunkirk again tomorrow woot @Harry_Styles #dunkirk #fionnwhitehead",FALSE,0,NA,2017-08-04 09:36:33,FALSE,NA,"893405286613921795",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OneGhostHarry",0,FALSE,FALSE,NA,NA
"308","RT @KhairilAnuar: 9/10  Dunkirk
8.5/10  Spiderman: Homecoming
8.5/10  Baby Driver
6.5/10  Atomic Blonde
6/10 Valerian
3/10  Dark Tower

#Kh‚Ä¶",FALSE,0,NA,2017-08-04 09:36:16,FALSE,NA,"893405214467702784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afikahsabri16",85,TRUE,FALSE,NA,NA
"309","RT @SteveHargrave: This TRUE story of what @harrystyles did when I went to interview him is INCREDIBLE 

#Harrystyles #Dunkirk #OneDirectio‚Ä¶",FALSE,0,NA,2017-08-04 09:36:13,FALSE,NA,"893405201289420800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MoulinIlona",2723,TRUE,FALSE,NA,NA
"310","still desperately need to see Dunkirk",FALSE,0,NA,2017-08-04 09:36:04,FALSE,NA,"893405166224986113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BekiBlank_",0,FALSE,FALSE,NA,NA
"311","RT @stabstinence: Dunkirk was overwhelming. A horror movie more than anything else",FALSE,0,NA,2017-08-04 09:36:04,FALSE,NA,"893405164379541504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pepesropil1979",1,TRUE,FALSE,NA,NA
"312","RT @Aar0nY0ung: Dunkirk is the film of the year. IMAX makes it even better.",FALSE,0,NA,2017-08-04 09:35:49,FALSE,NA,"893405102660362240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","legmoetivi1982",1,TRUE,FALSE,NA,NA
"313","RT @voxdotcom: In Dunkirk, composer Hans Zimmer crafted his soundtrack around one chilling effect ‚Äî and it's an auditory masterpiece. https‚Ä¶",FALSE,0,NA,2017-08-04 09:35:35,FALSE,NA,"893405042081808384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AzizHakimiSyah",3260,TRUE,FALSE,NA,NA
"314","RT @MrJamesMasters: Nolan is a god. 
Harry Styles is gorgeous as fuck. 
Dunkirk was amazing.",FALSE,0,NA,2017-08-04 09:35:35,FALSE,NA,"893405042027442176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LidiaSan76",153,TRUE,FALSE,NA,NA
"315","We watched DUNKIRK, which is very good, but also very white and thus problematic. 

It also made me actually quite‚Ä¶ https://t.co/Aw4ZLvc6Wi",FALSE,1,"yesitshanna",2017-08-04 09:35:32,TRUE,"893403399911129088","893405032099360772","326572008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yesitshanna",0,FALSE,FALSE,NA,NA
"316","RT @KhairilAnuar: 9/10  Dunkirk
8.5/10  Spiderman: Homecoming
8.5/10  Baby Driver
6.5/10  Atomic Blonde
6/10 Valerian
3/10  Dark Tower

#Kh‚Ä¶",FALSE,0,NA,2017-08-04 09:35:31,FALSE,NA,"893405024914620416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ehsanzerk",85,TRUE,FALSE,NA,NA
"317","RT @CatchNews: #JabHarryMetSejal isn't a movie you should watch in theatres, especially not with #Dunkirk still playing https://t.co/oPwFez‚Ä¶",FALSE,0,NA,2017-08-04 09:35:27,FALSE,NA,"893405009647464450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bichitra_Sahoo1",24,TRUE,FALSE,NA,NA
"318","RT @AndiniRia9: New vlog! Meeting Cillian Murphy, Harry Styles, Christopher Nolan &amp; more at the Dunkirk premiere! https://t.co/KARfAFQuAd @‚Ä¶",FALSE,0,NA,2017-08-04 09:35:26,FALSE,NA,"893405005188694016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wetcranberries",19,TRUE,FALSE,NA,NA
"319","RT @sandybeales: We went to see Dunkirk on our 1st date night as parents, great movie and a massive congrats @Harry_Styles for such a brill‚Ä¶",FALSE,0,NA,2017-08-04 09:35:15,FALSE,NA,"893404960074977281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onedreamonecity",14401,TRUE,FALSE,NA,NA
"320","RT @Ewan_McIntosh: you'll be happy to hear our dunkirk fan remake is coming along well https://t.co/JqrXaFjoLi",FALSE,0,NA,2017-08-04 09:35:15,FALSE,NA,"893404957323526149",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrejaPyndt",19,TRUE,FALSE,NA,NA
"321","Just saw Dunkirk for the third time  
Still bring shit out of me  
Amazing work @dunkirkmovie #ChristopherNolan @Harry_Styles",FALSE,0,NA,2017-08-04 09:34:56,FALSE,NA,"893404880710246400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vedantshah16",0,FALSE,FALSE,NA,NA
"322","RT @MoAkram8: Why the lack of Indian and African faces in Dunkirk matters | Sunny Singh https://t.co/FZjPc33Vze",FALSE,0,NA,2017-08-04 09:34:42,FALSE,NA,"893404820874436612",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luizap1",10,TRUE,FALSE,NA,NA
